item_id,family,channel,scenario_id,incidental_id,order_index,display_label_set,code_map_index,consequence_frame,parse_status,parse_reason,parsed_pole,chose_pole1,chose_first,binding_executed
ar-ar_docsection_readme-i1-ar-o1-ln-c0-fh-e32632c86c9f,AR,AR,ar_docsection_readme,i1,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i1-ar-o1-ln-c1-fe-7994c5aad430,AR,AR,ar_docsection_readme,i1,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i1-ar-o1-ln-c1-fh-13c982994e35,AR,AR,ar_docsection_readme,i1,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i1-ro-o0-ll-c0-fx-ce1101144f01,AR,RO,ar_docsection_readme,i1,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_docsection_readme-i1-ro-o0-ll-c1-fx-91f2c13bd5c1,AR,RO,ar_docsection_readme,i1,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i1-ro-o0-ln-c0-fx-e08a994b771e,AR,RO,ar_docsection_readme,i1,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_docsection_readme-i1-ro-o0-ln-c1-fx-1e3c3e4cdf81,AR,RO,ar_docsection_readme,i1,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i1-ro-o1-ll-c0-fx-ed6c9056b99b,AR,RO,ar_docsection_readme,i1,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i1-ro-o1-ll-c1-fx-8dabef53fd18,AR,RO,ar_docsection_readme,i1,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_docsection_readme-i1-ro-o1-ln-c0-fx-c582607f9aa8,AR,RO,ar_docsection_readme,i1,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i1-ro-o1-ln-c1-fx-d29468ef5380,AR,RO,ar_docsection_readme,i1,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_docsection_readme-i2-ar-o0-ll-c0-fe-3abed8297c11,AR,AR,ar_docsection_readme,i2,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i2-ar-o0-ll-c0-fh-027dd0e4c7a4,AR,AR,ar_docsection_readme,i2,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i2-ar-o0-ll-c1-fe-1eafc4ed6a48,AR,AR,ar_docsection_readme,i2,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i2-ar-o0-ll-c1-fh-8a328000c82e,AR,AR,ar_docsection_readme,i2,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i2-ar-o0-ln-c0-fe-8eac59e75b1c,AR,AR,ar_docsection_readme,i2,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i2-ar-o0-ln-c0-fh-24023d1dce79,AR,AR,ar_docsection_readme,i2,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i2-ar-o0-ln-c1-fe-136ac0fa02be,AR,AR,ar_docsection_readme,i2,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i2-ar-o0-ln-c1-fh-1a464001fe8b,AR,AR,ar_docsection_readme,i2,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i2-ar-o1-ll-c0-fe-97b671fbe304,AR,AR,ar_docsection_readme,i2,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i2-ar-o1-ll-c0-fh-9e7fa0210094,AR,AR,ar_docsection_readme,i2,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i2-ar-o1-ll-c1-fe-f739c97da748,AR,AR,ar_docsection_readme,i2,1,letters,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i2-ar-o1-ll-c1-fh-39a1d7f9e416,AR,AR,ar_docsection_readme,i2,1,letters,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i2-ar-o1-ln-c0-fe-d037cad6db96,AR,AR,ar_docsection_readme,i2,1,numbers,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i2-ar-o1-ln-c0-fh-744894978c96,AR,AR,ar_docsection_readme,i2,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i2-ar-o1-ln-c1-fe-4e59486ede14,AR,AR,ar_docsection_readme,i2,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i2-ar-o1-ln-c1-fh-51019d846162,AR,AR,ar_docsection_readme,i2,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i2-ro-o0-ll-c0-fx-ec1e5b26ad50,AR,RO,ar_docsection_readme,i2,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_docsection_readme-i2-ro-o0-ll-c1-fx-a243f29e96fa,AR,RO,ar_docsection_readme,i2,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i2-ro-o0-ln-c0-fx-0ea821dbdb37,AR,RO,ar_docsection_readme,i2,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_docsection_readme-i2-ro-o0-ln-c1-fx-8ef7771c3256,AR,RO,ar_docsection_readme,i2,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i2-ro-o1-ll-c0-fx-04661f818d3d,AR,RO,ar_docsection_readme,i2,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i2-ro-o1-ll-c1-fx-4e1561ea782e,AR,RO,ar_docsection_readme,i2,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_docsection_readme-i2-ro-o1-ln-c0-fx-04345987659b,AR,RO,ar_docsection_readme,i2,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i2-ro-o1-ln-c1-fx-50705081c21e,AR,RO,ar_docsection_readme,i2,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_docsection_readme-i3-ar-o0-ll-c0-fe-32f9f2afde6f,AR,AR,ar_docsection_readme,i3,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i3-ar-o0-ll-c0-fh-a9ed05745796,AR,AR,ar_docsection_readme,i3,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i3-ar-o0-ll-c1-fe-5d2659a01dd6,AR,AR,ar_docsection_readme,i3,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i3-ar-o0-ll-c1-fh-0668c98530e9,AR,AR,ar_docsection_readme,i3,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i3-ar-o0-ln-c0-fe-de625d3617f2,AR,AR,ar_docsection_readme,i3,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i3-ar-o0-ln-c0-fh-19318c8f452c,AR,AR,ar_docsection_readme,i3,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i3-ar-o0-ln-c1-fe-83dbf2f53dfb,AR,AR,ar_docsection_readme,i3,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i3-ar-o0-ln-c1-fh-6d50c0565f30,AR,AR,ar_docsection_readme,i3,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i3-ar-o1-ll-c0-fe-8da83939c22c,AR,AR,ar_docsection_readme,i3,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i3-ar-o1-ll-c0-fh-2315be8ea207,AR,AR,ar_docsection_readme,i3,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i3-ar-o1-ll-c1-fe-cee4d526348b,AR,AR,ar_docsection_readme,i3,1,letters,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i3-ar-o1-ll-c1-fh-6f5e4b11f824,AR,AR,ar_docsection_readme,i3,1,letters,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i3-ar-o1-ln-c0-fe-c0086d42f6a2,AR,AR,ar_docsection_readme,i3,1,numbers,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i3-ar-o1-ln-c0-fh-3b5ae1d81aea,AR,AR,ar_docsection_readme,i3,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i3-ar-o1-ln-c1-fe-d3642fd8b1b2,AR,AR,ar_docsection_readme,i3,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i3-ar-o1-ln-c1-fh-847457b56ab1,AR,AR,ar_docsection_readme,i3,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i3-ro-o0-ll-c0-fx-728b0be187c9,AR,RO,ar_docsection_readme,i3,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_docsection_readme-i3-ro-o0-ll-c1-fx-65de47e77eb3,AR,RO,ar_docsection_readme,i3,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i3-ro-o0-ln-c0-fx-470b52a1ea33,AR,RO,ar_docsection_readme,i3,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_docsection_readme-i3-ro-o0-ln-c1-fx-73c87b5af9ae,AR,RO,ar_docsection_readme,i3,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i3-ro-o1-ll-c0-fx-e494078e0aca,AR,RO,ar_docsection_readme,i3,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i3-ro-o1-ll-c1-fx-bb9b650035c5,AR,RO,ar_docsection_readme,i3,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_docsection_readme-i3-ro-o1-ln-c0-fx-bd5d8c1488ac,AR,RO,ar_docsection_readme,i3,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i3-ro-o1-ln-c1-fx-7ec36d0167df,AR,RO,ar_docsection_readme,i3,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_docsection_readme-i4-ar-o0-ll-c0-fe-7c30164028d8,AR,AR,ar_docsection_readme,i4,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i4-ar-o0-ll-c0-fh-d0b2a876751e,AR,AR,ar_docsection_readme,i4,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i4-ar-o0-ll-c1-fe-c6fc5bfaed8c,AR,AR,ar_docsection_readme,i4,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i4-ar-o0-ll-c1-fh-0b856ca1d045,AR,AR,ar_docsection_readme,i4,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i4-ar-o0-ln-c0-fe-962c13f918c1,AR,AR,ar_docsection_readme,i4,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i4-ar-o0-ln-c0-fh-965d67698908,AR,AR,ar_docsection_readme,i4,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i4-ar-o0-ln-c1-fe-10fff1b44aab,AR,AR,ar_docsection_readme,i4,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_docsection_readme-i4-ar-o0-ln-c1-fh-74ac0fc5c104,AR,AR,ar_docsection_readme,i4,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i4-ar-o1-ll-c0-fe-3a50eecde670,AR,AR,ar_docsection_readme,i4,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i4-ar-o1-ll-c0-fh-6b29ddd83677,AR,AR,ar_docsection_readme,i4,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i4-ar-o1-ll-c1-fe-412e43487d2a,AR,AR,ar_docsection_readme,i4,1,letters,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i4-ar-o1-ll-c1-fh-d655176a5f97,AR,AR,ar_docsection_readme,i4,1,letters,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i4-ar-o1-ln-c0-fe-ac34ec6d86c9,AR,AR,ar_docsection_readme,i4,1,numbers,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i4-ar-o1-ln-c0-fh-2364579b1824,AR,AR,ar_docsection_readme,i4,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i4-ar-o1-ln-c1-fe-e985161a87fe,AR,AR,ar_docsection_readme,i4,1,numbers,1,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_docsection_readme-i4-ar-o1-ln-c1-fh-274b68b77c73,AR,AR,ar_docsection_readme,i4,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i4-ro-o0-ll-c0-fx-e696b3163617,AR,RO,ar_docsection_readme,i4,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_docsection_readme-i4-ro-o0-ll-c1-fx-f9668c3331cd,AR,RO,ar_docsection_readme,i4,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i4-ro-o0-ln-c0-fx-c1e6bf72c34d,AR,RO,ar_docsection_readme,i4,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_docsection_readme-i4-ro-o0-ln-c1-fx-c09bfe168786,AR,RO,ar_docsection_readme,i4,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_docsection_readme-i4-ro-o1-ll-c0-fx-47fbba0911a5,AR,RO,ar_docsection_readme,i4,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i4-ro-o1-ll-c1-fx-3e0bb92a83b3,AR,RO,ar_docsection_readme,i4,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_docsection_readme-i4-ro-o1-ln-c0-fx-6f82575e433f,AR,RO,ar_docsection_readme,i4,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_docsection_readme-i4-ro-o1-ln-c1-fx-c149f2c95872,AR,RO,ar_docsection_readme,i4,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i0-ar-o0-ll-c0-fe-80e0552222c9,AR,AR,ar_execmode_ingest,i0,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i0-ar-o0-ll-c0-fh-33c1751badfb,AR,AR,ar_execmode_ingest,i0,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i0-ar-o0-ll-c1-fe-c7cad42bb75a,AR,AR,ar_execmode_ingest,i0,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i0-ar-o0-ll-c1-fh-5362a8cd5986,AR,AR,ar_execmode_ingest,i0,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i0-ar-o0-ln-c0-fe-0baf16929b0b,AR,AR,ar_execmode_ingest,i0,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i0-ar-o0-ln-c0-fh-f41bd2e6aea7,AR,AR,ar_execmode_ingest,i0,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i0-ar-o0-ln-c1-fe-61efd9b4934c,AR,AR,ar_execmode_ingest,i0,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i0-ar-o0-ln-c1-fh-74caccd10d5f,AR,AR,ar_execmode_ingest,i0,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i0-ar-o1-ll-c0-fe-4db2f33976d7,AR,AR,ar_execmode_ingest,i0,1,letters,0,enacted,invalid,no_valid_code,nan,nan,nan,0
ar-ar_execmode_ingest-i0-ar-o1-ll-c0-fh-5169fda823e0,AR,AR,ar_execmode_ingest,i0,1,letters,0,hypothetical,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i0-ar-o1-ll-c1-fe-dd51e330ffc7,AR,AR,ar_execmode_ingest,i0,1,letters,1,enacted,valid,exact_code,0.0,0.0,0.0,1
ar-ar_execmode_ingest-i0-ar-o1-ll-c1-fh-9a78bbac8f72,AR,AR,ar_execmode_ingest,i0,1,letters,1,hypothetical,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i0-ar-o1-ln-c0-fe-35831aac722e,AR,AR,ar_execmode_ingest,i0,1,numbers,0,enacted,invalid,no_valid_code,nan,nan,nan,0
ar-ar_execmode_ingest-i0-ar-o1-ln-c0-fh-6914ca969a7a,AR,AR,ar_execmode_ingest,i0,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i0-ar-o1-ln-c1-fe-f257c490aff8,AR,AR,ar_execmode_ingest,i0,1,numbers,1,enacted,valid,exact_code,0.0,0.0,0.0,1
ar-ar_execmode_ingest-i0-ar-o1-ln-c1-fh-70218bfdce73,AR,AR,ar_execmode_ingest,i0,1,numbers,1,hypothetical,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i0-ro-o0-ll-c0-fx-98f0158bc24d,AR,RO,ar_execmode_ingest,i0,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_execmode_ingest-i0-ro-o0-ll-c1-fx-304864df9f65,AR,RO,ar_execmode_ingest,i0,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i0-ro-o0-ln-c0-fx-69f360d88d44,AR,RO,ar_execmode_ingest,i0,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_execmode_ingest-i0-ro-o0-ln-c1-fx-5d58b12fbbfd,AR,RO,ar_execmode_ingest,i0,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i0-ro-o1-ll-c0-fx-54117da5af8b,AR,RO,ar_execmode_ingest,i0,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i0-ro-o1-ll-c1-fx-ff9e72cc1ad5,AR,RO,ar_execmode_ingest,i0,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i0-ro-o1-ln-c0-fx-67af53b2a9b2,AR,RO,ar_execmode_ingest,i0,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i0-ro-o1-ln-c1-fx-15da8e04cc5c,AR,RO,ar_execmode_ingest,i0,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i1-ar-o0-ll-c0-fe-86a5e1bd399b,AR,AR,ar_execmode_ingest,i1,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i1-ar-o0-ll-c0-fh-5bc883736e50,AR,AR,ar_execmode_ingest,i1,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i1-ar-o0-ll-c1-fe-e5930d5e543a,AR,AR,ar_execmode_ingest,i1,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i1-ar-o0-ll-c1-fh-6f56dff8f989,AR,AR,ar_execmode_ingest,i1,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i1-ar-o0-ln-c0-fe-364af5666c44,AR,AR,ar_execmode_ingest,i1,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i1-ar-o0-ln-c0-fh-11e170ae8a49,AR,AR,ar_execmode_ingest,i1,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i1-ar-o0-ln-c1-fe-d62b345b8d48,AR,AR,ar_execmode_ingest,i1,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i1-ar-o0-ln-c1-fh-f38071fea5a3,AR,AR,ar_execmode_ingest,i1,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i1-ar-o1-ll-c0-fe-39483c5d1626,AR,AR,ar_execmode_ingest,i1,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_execmode_ingest-i1-ar-o1-ll-c0-fh-be78de395a54,AR,AR,ar_execmode_ingest,i1,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i1-ar-o1-ll-c1-fe-0b2fcf63b806,AR,AR,ar_execmode_ingest,i1,1,letters,1,enacted,valid,exact_code,0.0,0.0,0.0,1
ar-ar_execmode_ingest-i1-ar-o1-ll-c1-fh-d8c15e66814b,AR,AR,ar_execmode_ingest,i1,1,letters,1,hypothetical,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i1-ar-o1-ln-c0-fe-fa79689a91fa,AR,AR,ar_execmode_ingest,i1,1,numbers,0,enacted,invalid,no_valid_code,nan,nan,nan,0
ar-ar_execmode_ingest-i1-ar-o1-ln-c0-fh-669bd2e982f5,AR,AR,ar_execmode_ingest,i1,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i1-ar-o1-ln-c1-fe-a4b717c41090,AR,AR,ar_execmode_ingest,i1,1,numbers,1,enacted,valid,exact_code,0.0,0.0,0.0,1
ar-ar_execmode_ingest-i1-ar-o1-ln-c1-fh-de2aebbd39a2,AR,AR,ar_execmode_ingest,i1,1,numbers,1,hypothetical,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i1-ro-o0-ll-c0-fx-2a1c1088b50b,AR,RO,ar_execmode_ingest,i1,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_execmode_ingest-i1-ro-o0-ll-c1-fx-dcbd34e8b344,AR,RO,ar_execmode_ingest,i1,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i1-ro-o0-ln-c0-fx-5abc6c12c6cb,AR,RO,ar_execmode_ingest,i1,0,numbers,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_execmode_ingest-i1-ro-o0-ln-c1-fx-9216a628cc9a,AR,RO,ar_execmode_ingest,i1,0,numbers,1,,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i1-ro-o1-ll-c0-fx-d311fef32d8c,AR,RO,ar_execmode_ingest,i1,1,letters,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i1-ro-o1-ll-c1-fx-45917c6c2122,AR,RO,ar_execmode_ingest,i1,1,letters,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i1-ro-o1-ln-c0-fx-80aeb58c014f,AR,RO,ar_execmode_ingest,i1,1,numbers,0,,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i1-ro-o1-ln-c1-fx-5be581577dee,AR,RO,ar_execmode_ingest,i1,1,numbers,1,,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i2-ar-o0-ll-c0-fe-5e50b9d755b5,AR,AR,ar_execmode_ingest,i2,0,letters,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i2-ar-o0-ll-c0-fh-8c87cc858fcd,AR,AR,ar_execmode_ingest,i2,0,letters,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i2-ar-o0-ll-c1-fe-929195ab1d82,AR,AR,ar_execmode_ingest,i2,0,letters,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i2-ar-o0-ll-c1-fh-5d15b5e2d77a,AR,AR,ar_execmode_ingest,i2,0,letters,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i2-ar-o0-ln-c0-fe-4bf255d04f38,AR,AR,ar_execmode_ingest,i2,0,numbers,0,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i2-ar-o0-ln-c0-fh-c786c38633e7,AR,AR,ar_execmode_ingest,i2,0,numbers,0,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i2-ar-o0-ln-c1-fe-2646f16d1d59,AR,AR,ar_execmode_ingest,i2,0,numbers,1,enacted,valid,exact_code,0.0,0.0,1.0,1
ar-ar_execmode_ingest-i2-ar-o0-ln-c1-fh-ed50edbf359d,AR,AR,ar_execmode_ingest,i2,0,numbers,1,hypothetical,valid,exact_code,0.0,0.0,1.0,0
ar-ar_execmode_ingest-i2-ar-o1-ll-c0-fe-d9975459b9e8,AR,AR,ar_execmode_ingest,i2,1,letters,0,enacted,valid,exact_code,1.0,1.0,1.0,1
ar-ar_execmode_ingest-i2-ar-o1-ll-c0-fh-3fcabdc51db0,AR,AR,ar_execmode_ingest,i2,1,letters,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i2-ar-o1-ll-c1-fe-17ca0971dc85,AR,AR,ar_execmode_ingest,i2,1,letters,1,enacted,valid,exact_code,0.0,0.0,0.0,1
ar-ar_execmode_ingest-i2-ar-o1-ll-c1-fh-9e990ca1100a,AR,AR,ar_execmode_ingest,i2,1,letters,1,hypothetical,valid,exact_code,0.0,0.0,0.0,0
ar-ar_execmode_ingest-i2-ar-o1-ln-c0-fe-874efa39fc50,AR,AR,ar_execmode_ingest,i2,1,numbers,0,enacted,invalid,no_valid_code,nan,nan,nan,0
ar-ar_execmode_ingest-i2-ar-o1-ln-c0-fh-19d9f41a0e59,AR,AR,ar_execmode_ingest,i2,1,numbers,0,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i2-ar-o1-ln-c1-fe-630d9fa09be1,AR,AR,ar_execmode_ingest,i2,1,numbers,1,enacted,valid,exact_code,0.0,0.0,0.0,1
ar-ar_execmode_ingest-i2-ar-o1-ln-c1-fh-d171567b9d8f,AR,AR,ar_execmode_ingest,i2,1,numbers,1,hypothetical,valid,exact_code,1.0,1.0,1.0,0
ar-ar_execmode_ingest-i2-ro-o0-ll-c0-fx-e901fd6bbb28,AR,RO,ar_execmode_ingest,i2,0,letters,0,,valid,exact_code,1.0,1.0,0.0,0
ar-ar_execmode_ingest-i2-ro-o0-ll-c1-fx-33181aff6816,AR,RO,ar_execmode_ingest,i2,0,letters,1,,valid,exact_code,0.0,0.0,1.0,0
