pair_key,scenario_id,family,ar_frame,both_valid,agree_content,ar_pole1,ro_pole1,ar_margin,ro_margin
ar_docsection_readme|i3|o0|numbers|c0,ar_docsection_readme,AR,hypothetical,1,0.0,0.0,1.0,-2.2499999180436205,0.37499988079071755
ar_docsection_readme|i3|o0|numbers|c1,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,-1.749999821186087,-2.2499999552965164
ar_docsection_readme|i3|o1|letters|c0,ar_docsection_readme,AR,hypothetical,1,0.0,0.0,1.0,-0.250007986988777,0.5
ar_docsection_readme|i3|o1|letters|c1,ar_docsection_readme,AR,hypothetical,1,0.0,1.0,0.0,0.12499248984295264,-2.2499999776482795
ar_docsection_readme|i3|o1|numbers|c0,ar_docsection_readme,AR,hypothetical,1,0.0,0.0,1.0,-0.37500071525540335,0.25000011920928245
ar_docsection_readme|i3|o1|numbers|c1,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,0.124997973444124,-2.9999998547136855
ar_docsection_readme|i4|o0|letters|c0,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,-2.6249995008112137,-0.375
ar_docsection_readme|i4|o0|letters|c1,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,-1.8749998658895777,-2.62499975413089
ar_docsection_readme|i4|o0|numbers|c0,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,-2.2499998286366534,-0.375
ar_docsection_readme|i4|o0|numbers|c1,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,-1.8749997019768045,-2.6249999925494265
ar_docsection_readme|i4|o1|letters|c0,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,-0.3750245568062667,-0.125
ar_docsection_readme|i4|o1|letters|c1,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,-0.25000786778128514,-2.3749999254942153
ar_docsection_readme|i4|o1|numbers|c0,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,-0.2500016689284692,-0.25000011920926823
ar_docsection_readme|i4|o1|numbers|c1,ar_docsection_readme,AR,hypothetical,1,1.0,0.0,0.0,-0.2500008344646858,-3.1249998584389758
ar_execmode_ingest|i0|o0|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-6.749999562511384,-0.9999999701976776
ar_execmode_ingest|i0|o0|letters|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-3.7500005830077683,-2.750000074505806
ar_execmode_ingest|i0|o0|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-6.374999757623321,-1.000000178813906
ar_execmode_ingest|i0|o0|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-3.8750003278254397,-3.0000000670552254
ar_execmode_ingest|i0|o1|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,1.0,1.0,1.1920928244535389e-07,1.3749999850988388
ar_execmode_ingest|i0|o1|letters|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,1.2499999701976776,-2.124999836087248
ar_execmode_ingest|i0|o1|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,1.0,1.0,1.1920928244535389e-07,1.3749999850988388
ar_execmode_ingest|i0|o1|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,1.1250001490116048,-1.9999998509883952
ar_execmode_ingest|i1|o0|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-4.749997459355875,-0.25
ar_execmode_ingest|i1|o0|letters|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-3.6250002924352316,-2.749999962747097
ar_execmode_ingest|i1|o0|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-4.499998981133551,-0.5000001192092824
ar_execmode_ingest|i1|o0|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-3.8750001471489597,-2.8749999701976776
ar_execmode_ingest|i1|o1|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,1.0,1.0,0.7500000894069601,1.9999998807907104
ar_execmode_ingest|i1|o1|letters|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,0.8749997019768259,-1.7499997466802881
ar_execmode_ingest|i1|o1|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,1.0,1.0,0.6250000894069601,1.875000014901154
ar_execmode_ingest|i1|o1|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,0.6249987781056845,-1.6249998509883952
ar_execmode_ingest|i2|o0|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-5.624999051913953,-0.750000178813913
ar_execmode_ingest|i2|o0|letters|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-3.5000003427266506,-2.8749999925494194
ar_execmode_ingest|i2|o0|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-5.499999591615101,-1.0000002384185507
ar_execmode_ingest|i2|o0|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-3.875000255182357,-3.125000011175871
ar_execmode_ingest|i2|o1|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,1.0,1.0,0.37500011920928245,1.8749999701976776
ar_execmode_ingest|i2|o1|letters|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,1.3749999105930542,-1.8749997466803165
ar_execmode_ingest|i2|o1|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,1.0,1.0,0.25000011920928245,1.7500000298023224
ar_execmode_ingest|i2|o1|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,0.8749995827675434,-1.8749995827675434
ar_execmode_ingest|i3|o0|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-4.124999083579034,-0.7500000298023224
ar_execmode_ingest|i3|o0|letters|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-2.749999586492919,-2.874999951571226
ar_execmode_ingest|i3|o0|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-3.8749991711232425,-0.8750001490116048
ar_execmode_ingest|i3|o0|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-2.624999798834345,-3.2500000186264444
ar_execmode_ingest|i3|o1|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,1.0,1.0,0.3750002384185507,1.375000163912766
ar_execmode_ingest|i3|o1|letters|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,0.37499988079073177,-1.999999821186087
ar_execmode_ingest|i3|o1|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,0.0,0.0,1.0,-0.12499988079071755,1.6250000596046377
ar_execmode_ingest|i3|o1|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,0.125,-2.1249997913837717
ar_execmode_ingest|i4|o0|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-6.2499993706591965,-0.7499999403953552
ar_execmode_ingest|i4|o0|letters|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-4.375000082887709,-3.000000037252903
ar_execmode_ingest|i4|o0|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-6.124999901512638,-0.8750000596046377
ar_execmode_ingest|i4|o0|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,1.0,0.0,0.0,-4.625000143423648,-3.1250000931322575
ar_execmode_ingest|i4|o1|letters|c0,ar_execmode_ingest,AR,hypothetical,1,1.0,1.0,1.0,0.2500002384185507,1.25
ar_execmode_ingest|i4|o1|letters|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,0.8749999701976776,-2.374999821186087
ar_execmode_ingest|i4|o1|numbers|c0,ar_execmode_ingest,AR,hypothetical,1,0.0,0.0,1.0,-0.12499988079071755,1.25
ar_execmode_ingest|i4|o1|numbers|c1,ar_execmode_ingest,AR,hypothetical,1,0.0,1.0,0.0,0.6250001788139272,-1.999999731779127
ar_execmode_migration|i0|o0|letters|c0,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-4.749995554806894,-0.375
ar_execmode_migration|i0|o0|letters|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-3.250000201165591,-2.624999910593033
ar_execmode_migration|i0|o0|numbers|c0,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-4.374998033980084,-0.5
ar_execmode_migration|i0|o0|numbers|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-3.750000443309439,-2.7500000931322575
ar_execmode_migration|i0|o1|letters|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,1.3750003576278118,1.9999999403953552
ar_execmode_migration|i0|o1|letters|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,1.8749987632045233,-1.1249998807907318
ar_execmode_migration|i0|o1|numbers|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,1.3750002980231955,2.0000001341104436
ar_execmode_migration|i0|o1|numbers|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,1.124998450280593,-0.9999997317791269
ar_execmode_migration|i1|o0|letters|c0,ar_execmode_migration,AR,hypothetical,1,0.0,0.0,1.0,-3.999993186469503,0.37499988079073177
ar_execmode_migration|i1|o0|letters|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-3.000000003725283,-2.6250001043081284
ar_execmode_migration|i1|o0|numbers|c0,ar_execmode_migration,AR,hypothetical,1,0.0,0.0,1.0,-3.7499978356088306,0.49999988079071755
ar_execmode_migration|i1|o0|numbers|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-3.375000014901161,-2.6250001192092824
ar_execmode_migration|i1|o1|letters|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,1.37500008940696,2.125000037252903
ar_execmode_migration|i1|o1|letters|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,1.6249995231630052,-1.4999997317791482
ar_execmode_migration|i1|o1|numbers|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,1.2500001490116048,2.1250002086162496
ar_execmode_migration|i1|o1|numbers|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,1.3749995231629555,-1.624999806284933
ar_execmode_migration|i2|o0|letters|c0,ar_execmode_migration,AR,hypothetical,1,0.0,0.0,1.0,-4.499993288914077,0.25
ar_execmode_migration|i2|o0|letters|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-2.8750001080333973,-2.499999962747097
ar_execmode_migration|i2|o0|numbers|c0,ar_execmode_migration,AR,hypothetical,1,0.0,0.0,1.0,-4.124996228151296,0.24999988079071755
ar_execmode_migration|i2|o0|numbers|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-3.500000052154057,-2.6250000298023224
ar_execmode_migration|i2|o1|letters|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,0.8750002384185507,1.7499999701976776
ar_execmode_migration|i2|o1|letters|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,1.2499990761285673,-1.9999998509884094
ar_execmode_migration|i2|o1|numbers|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,0.7500000894069601,1.7500000447034836
ar_execmode_migration|i2|o1|numbers|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,0.8749971687839135,-1.7499997168779657
ar_execmode_migration|i3|o0|letters|c0,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-4.2499996097760615,-0.7499999701976776
ar_execmode_migration|i3|o0|letters|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-2.7499999590218067,-2.8749998919665813
ar_execmode_migration|i3|o0|numbers|c0,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-3.8749995194377718,-0.5000000894069601
ar_execmode_migration|i3|o0|numbers|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-2.750000126659863,-3.1250001080334187
ar_execmode_migration|i3|o1|letters|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,1.125000268220873,2.1250001341104436
ar_execmode_migration|i3|o1|letters|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,1.2500000298023224,-1.375
ar_execmode_migration|i3|o1|numbers|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,0.6250001192092824,2.000000223517411
ar_execmode_migration|i3|o1|numbers|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,0.9999998509884094,-1.3749998956918787
ar_execmode_migration|i4|o0|letters|c0,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-4.499997652138283,0.125
ar_execmode_migration|i4|o0|letters|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-3.3750000298023224,-2.625000014901161
ar_execmode_migration|i4|o0|numbers|c0,ar_execmode_migration,AR,hypothetical,1,0.0,0.0,1.0,-4.249998838641311,0.12499988079071755
ar_execmode_migration|i4|o0|numbers|c1,ar_execmode_migration,AR,hypothetical,1,1.0,0.0,0.0,-3.8749998919665813,-2.7499999664723873
ar_execmode_migration|i4|o1|letters|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,0.8750001490116048,1.6249999701976776
ar_execmode_migration|i4|o1|letters|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,1.374999821186087,-1.7499997913837717
ar_execmode_migration|i4|o1|numbers|c0,ar_execmode_migration,AR,hypothetical,1,1.0,1.0,1.0,0.8750001490116048,1.7500001043081213
ar_execmode_migration|i4|o1|numbers|c1,ar_execmode_migration,AR,hypothetical,1,0.0,1.0,0.0,0.999999821186087,-1.49999991059304
ar_logformat_service|i0|o0|letters|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.624999128282923,-0.7500003576278118
ar_logformat_service|i0|o0|letters|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.2500010393555385,-2.7500001043081284
ar_logformat_service|i0|o0|numbers|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.624999841675276,-0.8750002384185507
ar_logformat_service|i0|o0|numbers|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.2500006146727287,-2.8749999031424522
ar_logformat_service|i0|o1|letters|c0,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,0.12500023841852936,-0.12500011920928245
ar_logformat_service|i0|o1|letters|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,1.1249995231630052,-3.1249999552965164
ar_logformat_service|i0|o1|numbers|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-0.25,-1.1920928244535389e-07
ar_logformat_service|i0|o1|numbers|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,1.2499992549421677,-3.375000014901161
ar_logformat_service|i1|o0|letters|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-2.624998167159788,-0.2500002384185507
ar_logformat_service|i1|o0|letters|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-2.3750008195636383,-3.1250000596046235
ar_logformat_service|i1|o0|numbers|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-2.874999281019825,-0.2500002384185507
ar_logformat_service|i1|o0|numbers|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-2.37500050663931,-2.9999999329447746
ar_logformat_service|i1|o1|letters|c0,ar_logformat_service,AR,hypothetical,1,1.0,1.0,1.0,0.12499988079076729,0.6249998211860728
ar_logformat_service|i1|o1|letters|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,0.8749980926534064,-3.249999899417162
ar_logformat_service|i1|o1|numbers|c0,ar_logformat_service,AR,hypothetical,1,0.0,0.0,1.0,-0.25,0.49999988079071755
ar_logformat_service|i1|o1|numbers|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,1.124997854235282,-3.499999949708581
ar_logformat_service|i2|o0|letters|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.499999951571226,-0.5000003278254894
ar_logformat_service|i2|o0|letters|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.000000707804986,-3.1250000335275914
ar_logformat_service|i2|o0|numbers|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.249999683350552,-0.5000002384185507
ar_logformat_service|i2|o0|numbers|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.0000007115302765,-3.1249999813735485
ar_logformat_service|i2|o1|letters|c0,ar_logformat_service,AR,hypothetical,1,1.0,1.0,1.0,0.125,0.37499988079071755
ar_logformat_service|i2|o1|letters|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,0.9999990761285673,-3.2500001043081284
ar_logformat_service|i2|o1|numbers|c0,ar_logformat_service,AR,hypothetical,1,0.0,0.0,1.0,-0.25,0.24999988079071755
ar_logformat_service|i2|o1|numbers|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,0.8749988377103293,-3.624999914318323
ar_logformat_service|i3|o0|letters|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-2.6250000670551685,-0.2500002384185507
ar_logformat_service|i3|o0|letters|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-2.1250010132785064,-2.750000126659849
ar_logformat_service|i3|o0|numbers|c0,ar_logformat_service,AR,hypothetical,1,0.0,0.0,1.0,-2.8749998398125456,0.12499976158144932
ar_logformat_service|i3|o0|numbers|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-1.8750005960462772,-2.6250001415610242
ar_logformat_service|i3|o1|letters|c0,ar_logformat_service,AR,hypothetical,1,0.0,0.0,1.0,0.0,0.6249999403953552
ar_logformat_service|i3|o1|letters|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,0.8749994635583604,-2.8750001154839993
ar_logformat_service|i3|o1|numbers|c0,ar_logformat_service,AR,hypothetical,1,0.0,0.0,1.0,-0.6250003576277621,0.6249998807907176
ar_logformat_service|i3|o1|numbers|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,0.7499976456197075,-3.6249998062849116
ar_logformat_service|i4|o0|letters|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.249999459833248,-0.2500002384185507
ar_logformat_service|i4|o0|letters|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-2.750000204890938,-2.9999999292194843
ar_logformat_service|i4|o0|numbers|c0,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-3.249999295920702,-0.2500002384185507
ar_logformat_service|i4|o0|numbers|c1,ar_logformat_service,AR,hypothetical,1,1.0,0.0,0.0,-2.6250003352760984,-2.8749999180436134
ar_logformat_service|i4|o1|letters|c0,ar_logformat_service,AR,hypothetical,1,1.0,1.0,1.0,0.4999994039537725,0.12499988079071755
ar_logformat_service|i4|o1|letters|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,1.2499995529653276,-3.3749999925494194
ar_logformat_service|i4|o1|numbers|c0,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,0.24999988079073177,0.12499988079071755
ar_logformat_service|i4|o1|numbers|c1,ar_logformat_service,AR,hypothetical,1,0.0,1.0,0.0,1.3749991208318306,-3.624999901279807
ar_naming_config|i0|o0|letters|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-5.87501023119421,-6.125001851699665
ar_naming_config|i0|o0|letters|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-3.5000698539442965,-6.625000537838616
ar_naming_config|i0|o0|numbers|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-7.1250297673733485,-8.250002608397182
ar_naming_config|i0|o0|numbers|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-4.500115953001455,-9.750000533560097
ar_naming_config|i0|o1|letters|c0,ar_naming_config,AR,hypothetical,1,1.0,1.0,1.0,0.4999827149217708,0.124999403954007
ar_naming_config|i0|o1|letters|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,1.3749951571405745,-1.8749997317794396
ar_naming_config|i0|o1|numbers|c0,ar_naming_config,AR,hypothetical,1,1.0,1.0,1.0,0.8749970197900439,0.24999916553551316
ar_naming_config|i0|o1|numbers|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.7499915957890835,-2.125000014901161
ar_naming_config|i1|o0|letters|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-5.250005207926961,-5.1250014007081575
ar_naming_config|i1|o0|letters|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-3.250030673385936,-6.125000196043295
ar_naming_config|i1|o0|numbers|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-5.875015255866288,-7.3750017185207355
ar_naming_config|i1|o0|numbers|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-4.12507052262481,-9.125000619634996
ar_naming_config|i1|o1|letters|c0,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.4999830724809726,-2.3841846541472478e-07
ar_naming_config|i1|o1|letters|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,1.249992221628247,-2.3749998658897766
ar_naming_config|i1|o1|numbers|c0,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.6249903143213942,-0.12500047683695925
ar_naming_config|i1|o1|numbers|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.7499912679604108,-2.6249997839332764
ar_naming_config|i2|o0|letters|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-5.125011001139683,-5.37500285915624
ar_naming_config|i2|o0|letters|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-3.1250709902246854,-5.00000056764091
ar_naming_config|i2|o0|numbers|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-5.750031271401895,-6.875003626330482
ar_naming_config|i2|o0|numbers|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-3.875051295897947,-6.750000498373794
ar_naming_config|i2|o1|letters|c0,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.24999213226192296,-0.25000023841840857
ar_naming_config|i2|o1|letters|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,1.1249949336232703,-2.374999843537978
ar_naming_config|i2|o1|numbers|c0,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.3749970197836774,-0.6250005662437275
ar_naming_config|i2|o1|numbers|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.6249927580688563,-2.5000000298023224
ar_naming_config|i3|o0|letters|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-6.50000893841252,-6.625002077545162
ar_naming_config|i3|o0|letters|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-3.1250693502661306,-6.375000110478027
ar_naming_config|i3|o0|numbers|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-7.875025864933718,-8.250002699725684
ar_naming_config|i3|o0|numbers|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-3.7501465824861953,-10.375000846193672
ar_naming_config|i3|o1|letters|c0,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.12474468852997234,0.0
ar_naming_config|i3|o1|letters|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,1.4999806287008823,-2.3749997764828095
ar_naming_config|i3|o1|numbers|c0,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.3749278813429555,-0.12500047683687399
ar_naming_config|i3|o1|numbers|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.8749783339624173,-2.499999925494194
ar_naming_config|i4|o0|letters|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-6.12500841328756,-5.37500107474537
ar_naming_config|i4|o0|letters|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-4.000101745413417,-7.2500001203733575
ar_naming_config|i4|o0|numbers|c0,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-6.375019811463233,-7.000001109902456
ar_naming_config|i4|o0|numbers|c1,ar_naming_config,AR,hypothetical,1,1.0,0.0,0.0,-4.750081937113009,-9.499999898325683
ar_naming_config|i4|o1|letters|c0,ar_naming_config,AR,hypothetical,1,1.0,1.0,1.0,0.8750011920856196,0.37499952316304075
ar_naming_config|i4|o1|letters|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,1.3749950379302618,-2.3749997839332195
ar_naming_config|i4|o1|numbers|c0,ar_naming_config,AR,hypothetical,1,1.0,1.0,1.0,0.8749990761314166,0.24999952316304075
ar_naming_config|i4|o1|numbers|c1,ar_naming_config,AR,hypothetical,1,0.0,1.0,0.0,0.7499953210497097,-2.4999998211861225
ar_naming_parser|i0|o0|letters|c0,ar_naming_parser,AR,hypothetical,1,1.0,0.0,0.0,-6.625019292700472,-6.750002521901081
ar_naming_parser|i0|o0|letters|c1,ar_naming_parser,AR,hypothetical,1,1.0,0.0,0.0,-4.000114780619128,-7.500000422645655
ar_naming_parser|i0|o0|numbers|c0,ar_naming_parser,AR,hypothetical,1,1.0,0.0,0.0,-7.625046078382525,-8.500003350078515
ar_naming_parser|i0|o0|numbers|c1,ar_naming_parser,AR,hypothetical,1,1.0,0.0,0.0,-5.000148170234979,-10.000000386585754
ar_naming_parser|i0|o1|letters|c0,ar_naming_parser,AR,hypothetical,1,0.0,1.0,0.0,0.24999737741518402,-0.37500023841840857
ar_naming_parser|i0|o1|letters|c1,ar_naming_parser,AR,hypothetical,1,0.0,1.0,0.0,1.624996230017132,-2.1249994114045876
ar_naming_parser|i0|o1|numbers|c0,ar_naming_parser,AR,hypothetical,1,0.0,1.0,0.0,0.6249991655404301,-0.3750003576276413
ar_naming_parser|i0|o1|numbers|c1,ar_naming_parser,AR,hypothetical,1,0.0,1.0,0.0,1.1249909103412392,-2.1249995455149815
ar_naming_parser|i1|o0|letters|c0,ar_naming_parser,AR,hypothetical,1,1.0,0.0,0.0,-5.125002258911991,-5.500001780686773
ar_naming_parser|i1|o0|letters|c1,ar_naming_parser,AR,hypothetical,1,1.0,0.0,0.0,-3.0000312471599955,-6.875000772764508
ar_naming_parser|i1|o0|numbers|c0,ar_naming_parser,AR,hypothetical,1,1.0,0.0,0.0,-6.750007285696256,-7.250002221317601
ar_naming_parser|i1|o0|numbers|c1,ar_naming_parser,AR,hypothetical,1,1.0,0.0,0.0,-4.000032221317724,-10.62500037410021
ar_naming_parser|i1|o1|letters|c0,ar_naming_parser,AR,hypothetical,1,1.0,1.0,1.0,0.6249957979034662,0.6249998807907673
ar_naming_parser|i1|o1|letters|c1,ar_naming_parser,AR,hypothetical,1,0.0,1.0,0.0,1.4999903441034803,-1.6249996274712544
ar_naming_parser|i1|o1|numbers|c0,ar_naming_parser,AR,hypothetical,1,1.0,1.0,1.0,0.8749933243320811,0.8749998211861225
ar_naming_parser|i1|o1|numbers|c1,ar_naming_parser,AR,hypothetical,1,0.0,1.0,0.0,1.1249832214450635,-1.8749998360873974
ar_naming_parser|i2|o0|letters|c0,ar_naming_parser,AR,hypothetical,1,1.0,0.0,0.0,-6.500035999340412,-7.625003083894228
